cleaned_text,label
i just bought a bentley and a bitch came wit it,0
rt inbaltimore if you attractive everyby will believe you have the niggasbitches regardless of if you really do or do not,0
rt lmao okay now lets address pepsi pussy rt real niggas know,0
rt u do realize when you say omg my ex downgraded lol xddd it makes you seem like a creepy little cunt that cant seem to de,0
if you cant stand the heat get out of the kitchen gratata swag bitch,0
that stupid bitch karma best pay up,0
you are an ignorant cunt,1
these hoes aint loyal and niggas aint either,0
rt she need a man not no pussy boy,0
rt bitches they get bat or sumn ak voice,0
forgot how good i am at nhl too bad is a pussy and wont buy it scared to get fuckin scraped,0
rt drop that bitch on the atomic bomb,0
good day spent with my faggot,0
knee asscrow ass,0
rt when a bitch that once curved me now all up on my dick,0
hows work bitch,0
man city and the yankees have got together to form the th mls clubthey begin playing in,0
rt now bitches gonna think just because theyre married theyre better than every female thats not smh,0
why these thirsty bitches trying to hit me up slide out of my kik lmfaoo,0
i couldnt find the regular one faggot,0
trash,0
rt ooh yea getting all hoes,0
ok they have niggers in raw,0
sydney on this hoe asking dumb ass questions,0
when he makes u his wcw amp his hoes favorite it,0
why you talking to me at almost am we aint friends pussy,0
only a ratchet bitch would,0
rt them trick niggas splurge on the pussy yo you give me one day ill purge on that pussy yoooo,0
you suck it commie bitch,0
i aint gone lie amp old heads say they see it in me so i figured nah you just retarded,0
pornandroidiphoneipadsexxxx latina latina chick gets her pussy pumped,0
rt wow so the dolphin asked her to marry him and she kisses the other guy right in front of her rude ass bitch,0
took a broke bitch nigga,0
rt hungover and feeling yyyyyeelllloooo dbh yellow,0
are you serious right now hypocritical and double standards fuck outta my face with that trash,0
rt i dont trust nobody these bitches fake these niggas faker so its not fuck yall id rather just not fuck wi,0
i view hackers on the same level as shoplifters bitch slapped into the lake and held until drowning harsh but yeah hate,0
yeen never seen a fat nigga on a molly bitch imma hurt somethin,0
i take it notre dame is still trash,0
when your side bitch wont leave,0
dont try to be nice to me after you were being a bitch,0
chad jordan in this bitch im crying,0
iowa is full of white trash,1
i wont say how many bitches i fucked but i might say how many s i touched,0
yea thats what i thought pussy boy u r a fucking thot,0
shantrell bitch we ainn talkn to you c yo ugly way out,0
bitch boy,0
lmao redskins turnin up,0
bitch you not either bye,0
all of a sudden craving the hell out of cookies,0
wearerepublicnotregime potus bo violated usa sovereignty wopen borderjihadiscriminaldiseasedhaitianssamericans impeachobama,0
rt gunna have me screaming at bitches and shitlol,0
rt when you stuck in the middle of the jungle but see a bad bitch chillin by the mango tree,0
lmao fucking snake bitches em,0
idiotic censorship drive by france president fails to understand that hes empowering jihadis by censoring the internet wholesale fail,0
rt id get a girlfriend if i had hoes tho lmaoo,0
people who go to church in hollywood ca are all white trash filth,1
hit his bitch im like shaggy im like no it wasnt me,0
rt most common white people activities wearing tapout shooting up schools calling you a nigger on xbox,1
trap drugs be getting all kinds of bitches lmao,0
wutkinda r purple ceeeleeeman this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls,0
rt its a bunch of penis on my timeline literally u want me dm u my pussy lol,0
rt eat it with milk rt she gotta shape up her pussy lips tho whole wheat organic pussy,0
my instagram song aint bout me postin pictures its about how hoes not allowed to post pictures of me and i aint posting none of them,0
rt sex on st date dont mean you a hoe waiting days wont make you a wife cute pics dont mean yall happy having a title d,0
ima kill cay ugh she stay on my last nerve but i love thats funccy bitch,0
when niggabitch lose in a fight they favorite line is heshe only,0
the south is full of white trash the midwest is full of white trash the west coast if full of white trash,1
rt on the northside wildbills with come up on a check left that hoe alone,0
nigga a dyke rt rt melo garbage ass just now hitting k,0
yall bitches should be girlfriends for halloween since yall been sidechiccs all year,0
rt and black women need to stop referring to themselves and other sisters as hoes amp bitches it really aint a good look,0
aint shit like fucking another nigga bitch and askin her who pussy is this and she say yours lmao no bitch im stealing this pussy lol,1
rt nigger hair comin from this bitch who had a dread on the back of her she forgot from centurys ago,0
rt porn star is fancy talk for professional hoe,0
woof woof and hot soles,0
shiddd add me i a turn that bitch up lmao,0
ian watch maury in so long maury wear jeans on the show now i guess he like fk i need to dress up for these ghetto ass ppl anymore,0
rt you wonder why i call you bitch you wonder why i call you bitch pac,0
too many bitches got rabies and i hate a ho hoppin woman stank pussypoppin woman,0
you unfollowed me because you think youre the shit and use follow trains to gain and then just unfollow cause youre a pussy,0
adawg getcho ghetto booty up,0
alas i am proficient in neither my skills are limited to pointless stat memorization trash talk,0
rihanna just slaying any bitch,0
rt bitch had me and my car all the way fucked up had to cuss a bitch out via note,0
well they do now haha rt i just think these bitches are confused like im wife theyaintknow lol,0
them bitches smell like my farts i been holdin in since th grade,0
themostannoyingthingsinlife people who are never happy and bitchnmoan of the time,0
both of yall pussy boa,0
omg dr cruz is now reminding me of mary ann moreno bitch swooped in out of nowhere and changed the dress code no dark scrubs or sweaters,0
whatever hoe bitch them fags beat yall sad asses too,1
cant be many things worse than having cops interrupted because a friggin yankee game is still going on,0
rt everybody loves dej loaf cause thats wifey fuck off kaya dats my bitch,0
shut up bitch i wasnt gonna roast,0
not protected in the state of utah there is no fear of queer couples forcing churches to marry them they do not legally have to do so,0
sometimes i wake up on the ceiling the floor outside near a trash can on your mom in hollywood somewhere in a ally somewhere,0
shit like this is retarded,0
lmao i mean damn bitch you was almost ready minutes ago,0
just follow the yellow brick twitter,0
rt this beat deserves hennessey a bad bitch amp a bag of weed the holy trinity,0
you heard me letting people know you having relationship problems amp arguing on here thats what them hoes like so stop,0
i dont owe you shit bitch leave me alone,0
rt bitch yall relationship aint shit but a theory,0
rt peace bitch,0
sexy bitch lame nigguh,0
rt texting bitches at to make their dreams come true,0
rt man this hoe heaven stay taking all day,0
that spear chucker hell no,0
rt i need to hit the lottery yo this work shit for the fucking birds,0
not in florida retard,0
you had to throw in the faggot word smh smh smh,1
ima kill that pussy straight murder that shit and ima eat it eat it eat it and lick it till it slaps aye,0
yall saying you wouldnt eat her pussy more for me,0
bussy rt is that avi pussy poppin on a handstand,0
rt yesss its that one ooze this nigguh,0
rt dont no nigga want a broke bitch,0
a relationship is only made for two but some bitches dont know how to countamen to that,0
rt when i saw men saying arguing with women is gaywhats when i knew yall really try hard for bitches attention who don,0
rt if u can steal her shes a hoe,0
dat was charlie,0
hoes gone be hoes but thats none my business,0
rt damn my niggah side bitch got him making her a sandwich,0
im not a nigglet,0
yellow,0
rt sir career tho apka waise bhi khatam ho chukka you have become new amar singh so try for publicity kejr,0
inna di ghetto you alone lmaoo,0
long yellow,0
switch a roo yo hoe let me hit her,0
jews and white race traitors have to be swept clean so the aryan race can survive,1
rt bitches be thinking they are soooo out here like no your just an everyday average instagram bitch,0
rt future bae best drink fiji water so her pussy taste like retweets amp cinammon apples,0
i slid in your dms so answer me bitch,0
go back to lego club faggot,1
god dam man that freestyle is so retarded that its fumny af omg,0
like my twat,0
bitch nigga dont get all but hurt,0
rt people downloading time hop to be reminded they were faggots a year ago too,0
soon as da money gon dem bitches leavinyou get locked up she aint gon visit ya neither,0
dont look at me like ive got a banana in my hand you fucking monkey,0
hes making fun of me cause im worried about the bird and he saying hes not surprised because i dont like splitting poles lol ugh jerk,0
didnt i just say i thought u told me to delete them so i deleted them bitch,0
rt me mom can you make me a sandwhich doesnt hear whispers to myself deaf bitch mom what the fuck did you just sa,0
rt thanks for being black in darth and now years old you kinky hentai son of a bitch,0
pornandroidiphoneipadsexxxx smalltits small tits ghetto whore fucking with not her stepdad,0
yea ho,0
rt when an irrelevant bitch dislikes u for no reason,0
if u bad niggas a really play nice to get to the pussy then that ass gone,0
really does talk like a buck nigger,0
cloud stay stealing peoples phrases first she takes jens by saying friend then she takes mine by saying my nigg get your own my nig dam,0
he be like bitch dontouch my braids,0
rt bobby bitch bobby bitch,0
buddy drug the whole train lmao good extra ass hoes,0
you know what im into nigga money amp expensive bitches,0
that awkward moment when a hoe says shes not a hoe,0
trippy hoes,0
texting this bitch like she main material fuck that shit she finna get these youza hoe text,0
rt whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely,0
rt you niggaz get so emotionaaaal you remind me of my bitch,0
ive never had a problem w anybody here ive been w the company for a year and then this snitch fucking bitch is trying to get me fired,0
well good morning early birds t minus mins until thee clock out then breakfast shower rub one and sleep,0
rt cant be letting them messy hoes mess with yo business,0
this nigga to my left ugly then a bitch,0
hes a lyin ass bitch lmao,0
tell that boy he a hoe i just called him,0
beautiful fairy elegant dress,0
this fat bitch just said next time dont forget my potato chips,0
puts peoplebitch face on,0
calm down you little asian lol just go flip a bitch,0
gotta smile dat drive bad bitches crazy,0
top notch hoes get the most not the lesser,0
rt llamf cumin wit better bars already bitch boiz yall dun fukd all da way up,0
pnd is my jigga man,0
my brother is a bitch pussy faggot etc you just like getting beat up dont you,0
rt girls dress like hoes and wonder why good guys arent attracted to them,0
she can stay as close as she pleases nigguh,0
khaye i cant see your freakin emojis im a basic bitch today,0
leo get the fuck off of vine you fag,1
all bitches eh hahah,0
dont fall in love with a bitch bestadvice,0
rt thursday we will see bitches dressed up like if the hallways were runways clown make up on some girlsguys with pants belo,0
vertical nip barsi already have horizontal ones so i think itll look hella cute,0
on sale ass hoes,0
i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger,0
trying to run game on me u dumb bitch her tho,0
they cant fit on that small ass street sonbitch you know what happen last time we was onyur st,0
wilde nog even checken op twitter hoe het ging maar had zon heftige wond niet verwacht heftig sterkte amp beterschap hoor,0
rt call my son nigger even respectable white ppl will be uncomfortable w you call him thugyou probably can get off w,0
rt this bitch got a body like trey songz,0
faggot,1
i follow sum bush ass bitches on here,0
ok faggot,0
chink thats better then having the rug rats running around yah crib girl enjoy life lol,0
nigga i seen yo ass at da welfare center punk bitch aint worth my time,0
rt u lookin for a boss go get a job bitch,0
its the truth we dont love these hoes,0
we dont love them hoes,0
nigga byeeeee lmfao ill be dammed if a fag stole my girl,0
dudes have problems deciphering sex tooside bitches get wifely loveyou cant keep a secret if youre overdoing dirt,0
lmao rt you a bitch and rihanna always gonna be badder than kamehameha,0
drive you nigger,0
rt them hoes come them hoes go its a revolving cycle,0
frustration can be a bitch,0
rt oh you missed bitch bitxhes who got socked in the face,0
this world needs a build a bitch workshop,0
lol jk i changed my number on them hos,0
jig levitating rt samsung made fun of bendgate now the galaxy note fails too,0
they always put gingers in red yellow or leopard print,0
another long night with allergies need better ned than zertec or however you spell it,0
puffy face hoes,0
camels ostriches and zebras see you at the races vccamelraces,0
rt all the niggas in the world why tf do bitches mess with their friends nigga,0
yalls are all little punk ass bitches doe,0
my bitch from magic city she shaking ass amp titties,0
the monday has been a bitch,0
girl acting like im staring at her bitch i just cant laugh at your joke aint worth staring at anyways,0
rt my daughter hate the freddy krueger mask i got at the crib wheneva she act up i put that bitch on for the nite,0
i did everything except trust these hoes,0
i been goin thru some shit from my niggas to my bitch they lookin like they wanna switch,0
if everybody already hit of course a nigga cant take you seriously idk why hoes be so surprised,0
almost everyone i met in paris was absolute trash and if they support a republican government i hope they fucking die,0
yes and the and stalking weird people so many things prchat,0
rt ratchet bitches be like my name is shaniqua asssofathairsoreal brown get claps it claps right claps,0
my bitches not average spend money i got it ya girl want me she gon get fucked aint no askin,0
i hate that wee boy wae the squinty eyes in the game of thrones suchaprick hopehegetskilled,0
how you rap but cant getcho bitch to rt ya music put the mic down bro,0
hanging out with guys does not make you a hoe,0
rt rt how you gone wife a bitch that let niggas lick on her head in public,0
lord rt just shut up you pathetic ass bitch youre so worthless,0
so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong,0
shut your dirty dirt trap you limp knees ashy footed blue balls isolated hamster wheel no nipples bitch,1
bitch get that job first,0
free wop,0
do u still have ur blk pom,0
thats my fav part on take carewhole album trash,0
youre are only a hoe when you fuck him and think youre pregnant not when you party together,0
rt new years eve bitches be like nye drunkinlove beyonce,0
trying to get a job after age is a real bitch let alone a new career out of work years about to be homeless,0
i be out that bitch with the quickness,0
rt its noveminember bitch artist of the year amas,0
hate a female that got the mentality of a niggah,0
fuck the rockets and everything they get with d howard bitch ass signed bitter laker fan lol,0
rt its a birdits a planeits supermanu nbasuperheroes,0
like real shit dude da closest nicca i done seen to ai,0
u a hoe,0
ayy yo my nigga be all up on dapussy not lettin dat muafucka breathe,0
ill finger ur tight pussy so slowly youll be moaning my name bby,0
we been passed dem niccas yrs ago fr,0
wuw am not wun uv ur hoes dnt send mi pics,0
when i was in th grade it was a lil bitch at my school in th and she was pregnant like wtf i barely new what pussy looked like that young,0
rt dont put the pussy on a pedestal homie,0
confident in one way pussy in another so strange,0
fuccccck that was ma niggah from cali swag rip jayare,0
rt a sideline bitch will tell you everything you need to hear if you just listen she ultimately wants your man she dgaf a,0
nigor,0
mann are first game is weeks from now cant wait once a redskin always a redskin,0
rt asking the govt to cure healthcare is like asking retards to cure downs,0
rt this is j cole you fucking queer,0
no more chunky nugs for you he doesnt even hook it up like that,0
rt that monkey is from hell,0
rt fuck islam you pigfucking trash troll,1
this bitch done blew my high and i was high off all of these drugs,0
rt cant believe you bitches find this remotely appealing,0
theres gonna be a lot of trash talk today worldcup,0
rt you like your lunch little boy nah bitch look what im eating cause of you,0
them aint the bitches im talkin bout aint no jungle fever over there lol,0
rt turn up about to be real marriott with my bitches for the weekend mansion tonight adult swim tomorrow,0
rt you hoes are lost,0
rt niggas dat dont get no pussy are usually the ones thirstin these big or ugly bitches givin them more confidence then the,0
says the scrawny nigger,0
you a bitch dennis,0
yall playful dont come dumb hoes,0
its so wonderful when you meet a dude thats not a bitch ass nigga these days,0
rt i hate seeing women carrying on about how they could fuck somebodys man ok trashy ass bitch,0
these bitches love sosa,0
yea it looks faglike,0
rt damn i got bitches kanye voice,0
hitting women is wrong morally but bitches get raped kidknappedbeat up an sold to be sex slaves when they gonna end that,0
rt remember in a relationship her friends are not yours theyll let her be a hoe,0
having sex with a guy wont keep him around for you dumb hoes who think that theres plenty pussy just gotta have a guy who wont give in,0
maybe not but you crow about obama and democrats so you are a mawbarmight as well be a republican,0
tryna save a hoe that dont wanna be saved nope nope nope not me,0
rt fucking faggot,0
rule number two dont trust nobody especially a bitch with a hookers body,0
eyebrows up and down like wall street homes rt rt yall bitches wilding with pencil,0
idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole std,0
restricton g means your license been revoked stop making excuses you a straight up bitch,0
rt storybook ending in new york derek jeter walks off a winner at yankee stadium,0
u want me to panda express so someone can break up the like fuck stick to plan and go to plano get that bitch out your blood,0
haha that hoe go hard rt,0
im going to be an ugly niggah for halloween so i can just be myself,0
yall bitches be liking yall asses ate lmfao,0
how can you say you dont want a nigga thats friendly but your pussy is like casper the friendly ghost,0
chug pee,0
couldnt pull my nigga in ya wettest dreams hoe,0
yall take note there aint never tornadoes where colored folk live,0
finally got an updated pic with angel wing colored,0
rt id go crazy if these animals like them grabbed my mama like that i aint going out like no bitch,0
rt when you accidentally say about a week ago bitch u just wanted to show ya ass smh,0
omg i dont even know where kimlau sq isi would been likelook a bird then ran for the hills lol,0
christian keep laughing and me and him will fuck u up instead pussy bitch,0
ima start friend zoning these hoes,0
wow a bird just shitted on me,0
rt oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,0
lol cause these hoes love me,0
rt aurora is more ghetto then the bellos,0
probably yeah by most accounts he has the personality to handle it though and he can wear a yellow suit if he puts up points,0
rt stfu stupid bitch god damn unfuckingfollow me then shit,0
wallofthewasatch bitch,0
both but that was the old me lol rt u be havin bitches on deck for the sex or its a new joint every time,0
jihadis specifically asking for international schools in saudi to be targeted realthreat,0
rt miami rt houston has so many trash drivers,0
illist bitch alive,0
dear god forgive us for a moral slope of values shacking is just a pretty word for perpetual fornication lets,0
aww man we had a ball small lil affair set that bitch out,0
all the snacks in this bitch,0
haha ive swatted that little bitch around all night starting to feel a bit sorry for him seriously,0
rt no i want billion dollars bad hoes from da islands and a fine ass genie bitch but datz none of,0
follow ah bitch on ig tho inkkofrosess,0
man i swear todays like nation hit tony while hes driving day this chink almost smashed into me,1
hoes always tryna say they look like a celebrity no bitch you like the other hoe that love on krenshaw sit yo basic ass down,0
the thing about working with black people these bitches never on fucking time then wanna complain about a short check bitch dietoday now,1
i really want an xbone now and if you said i would say this a week ago i would call you a super retard,0
hahaha high school what a joke more like fake bitches an dumb niggas gather here,0
she going full retard right now smh,0
coons and monkeys like you disgust me you minstrel show negro crying about shit all the time youre a disgrace everywhere,1
her pussy clean but she dance dirty,0
im old but my pussy still poppin tho,0
rt all these damn bitches on my phone line,0
rt only pussy niggas wouldnt fuck with a chick if she has stretch marks,1
somebody whos that much of a moron and a pussy doesnt belong on the force,0
come wage with us fag,1
my cousin just said these hoes aint shit idk why they want me i aint shit either got me dying over here lol,0
females use breast cancer awareness month as an excuse to be a hoe on social sites smh knowing damn well they know nothing about that shit,0
rt buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting who is more manly,0
rt years of racism and they think nigger hurts my feelings lol white people are funny,0
rt hey cunt i miss you too,0
them brownies tho,0
happy birthday queer,1
all these bitches want a baby i dont want no children,0
rt so to them side hos that know they the side hos we need more of ya,0
rt you got niggas amp i got bitches,0
rt treat good girls like a queen and treat hoes like garbage,0
atlanta niggas bay niggas gotta chill rt im shitting on you hoes,0
positive thoughts nig nog,0
this was my chit shake that monkey beeotch,0
im sick of you hoes oml,0
niggah you friendzoned daaaaaaaam,0
im just a bitch for no reason i think im funny sometimes,0
i aint a killer but dont push me revenge is like the sweetest joy next to getting pussy,0
rt that hoe aint shit,0
rt im not saying im for this but studs will fuck trannys but wont let they bitch strap them down you muhfuckas childish lol,0
pornandroidiphoneipadsexxxx xxx homemade pussy eating,0
cant let nobody play my gta bitches like using up all ya ammo n gettin ya dude kilt by the cops,0
rt eating your womans pussy is good for the soul,0
apparently not wanting to trade your nitro m in csgo makes you a collossal faggot,0
i never played halo too busy slaying bitches,0
make a niggah buy a ring for ya finger jimmies for ya feet jeans for that back lingerie for the,0
bad lil bitch aint never seen her,0
play me about twice aye im a pyhscopathic cunt youre dead,0
the are playing the tonight in other words i am not friends with,0
bags bags thats that bag money trash bag black and its filled up with money,0
i remember of my friends had this and i was jelly rt had this bitch you couldnt tell me shit bruh,0
justin bieber fakes his permanent bitch face and it bugs the shit out of me,0
fucked up when a freak hoe tell you ya posed to be homeboy was pillow talking too fukniccas,0
so far today every time i try to load an article from the blaze on twitter the site crashes wtf is selibus doing now the cunt,0
thanksgiving with some fam shaylay ignore the chink eyes,0
how my bestf gon call me people like ima regular niggah to her now smh,0
sorry i missed that you mean where i live is disgusting or that that muzzies in the uk r disgusting or both have a great sun,0
fight expose hoes do some super gay shit anything negative since thats how society works,0
way other hoes boo,0
i have never once in my life been to a coffee shop like starbucks i am a hick though,0
i beg to differ on that lip bittin shit dis bitch bit my lip nd tried to suck my blood aint shit sexy about that,0
rt every zoo is a petting zoo if youre not a pussy,0
i know outback when i see outback hoe,0
surprise surprise tsa trashes brandon darbys border patrol sources,0
you can masturbate anytime bitch lol i just want some damn alone time fucccckkkkkk lol,0
i try to keep all my bitches on lay away same way i feel,0
dearfeministmen there are easier way to get pussy wout sacrificing your man hoodbest of all they dont include losing ur self respect,0
so i figure out why ive been a bitch lately,0
hey fuk them hoes they prolly already have it,0
you aint nothin but a piece of cheese with out the corners in other words you aint never gone be a slice bitch,0
rt thats why god made brownies to replace boys,0
whats this chinks email im moving to china and slicing his throat,1
lmao definitely not i was bout to say dont front bitch that shit a freeway,0
at all my ritz crackers idk what to do with myself anymore,0
rt the new nature area replacing indian boundary parks former zoo is expected to attract a variety of migratory birds,0
block or mute the cunt,0
that bitch just walked off all like wtf,0
lmao take off thru quavo cant do shit but make hooks offset da only solid but i kno niccas been tellin him dat,0
this look more like your little baby son of a bitch,0
pickup line are you a cat lady because i love pussy too no wait i literally meant i like cats,0
im in my glory bitch,0
lmfao thats dead them hoes gotta pay,0
rt nov thanksgiving dinner pm proof on main a day being preoccupied with a giant bird in your,0
disturbing feeling pressure from isis fanboys al qaeda fanboys resort to celebrating to reclaim their jihadi bona fides,0
rt when your at the pharmacist and they tell you your medicine will be ready in mins wtf bitch its been stillwai,0
yall bitches switch a roo niggas who the hell,0
imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct,0
rt my girl told me she was on her period i immediately power bombed her hoe ass,0
bitch dont talk at me like that bro,0
mostly move ya dumb bitch haha,0
bitch gon bounce when boosie rapping dey probably scared not too,0
enjoying my bed just perfect for me my teddy bear and monkey it singlelife bed teddybear,0
the hitman holla vs charlie clips matchup is bittersweet shits gonna be cold cus hitman holla gonna work but its his last battle,0
rt y these niggas on this hoe shit,0
kip tokuda yellow guy working to niggerize the seattle pd died too bad theres another pos hiding in the wings to replace him,1
rt lmao bruh rt oooooo let me find a shooting star so i could wish a bitch would,0
put your money up pussy,0
man these hoes so familiar one minute on the team next minute they aint witcha,0
i fuck bad bitches to stacy lattisaw why you niggas balls blue like an avatar,0
rt crazy bird,0
the only time of year ill bitch about not having cable when hocus pocus comes on fml,0
dem hoes be peeping out my dougie,0
rt you bitches could never be nae let him tell you he love him some nae,0
go to sleep bitchstfu,0
fitted girbuad straps them bitches would be raw as hell,0
yall bare hoes yall dnt care bout i spent my childhood in a wild hood,0
rt these th grade hoes aint loyal,0
tell your bae ho tre testicoli it means i love your eyes in italian,0
dear daily mail you misogynist pile of twats,0
my nigga got me hanging out with his fat catfish bitch smh,0
my ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty,0
if she wears these to dinner then shes paying for her own food because im treating that bitch like a stranger,0
love a bitch fight,0
yall think celebrity pussy different from the locals yeah meghan goods is,0
rt girls with good pussy are possessed by demons its a fact,0
rt if you suppose to be a man dont be a bitch,0
i been getting money i aint worried about a hoe,0
tyler isnt shit faggot go listen to some real music,0
im on a boat bitch,0
charlie horses suck ass ouch,0
back atcha bitch,0
rt this would never happen at a noncolored award show,0
rt eating pussy makes sense rt yall gotta grow up food and sex go hand n hand,0
rt to call martin baker an uncle tom and uppity because hes not siding with the majority pure ignorance,0
rt guiltypleasure watching niggers fight on youtubevineig,0
rt good pussy will make a nigga cum quick shit be over faster than a vine video,0
rt this is for the bitches who played me what up hoe,0
y u a bitch doe,0
rt fuck the islamic state we will kill those cunts,1
send them damn beaners back where they belong n the us aint it,1
rt the shines its lights in yankees pinstripes in honor of derek jeter farewellcaptain,0
my clothes are always retro sexual like im hetro and i play a bitch like nintendo takee her for a ride in my benzo,0
ultraviolence video its coming you little bitch mtvhottest lana del rey bitchy promo,0
suck a dick hoe,0
rt i cant stand you i dont text first ass bitches,0
this shit so trash lol,0
wuss up bitch,0
rt if preferring to be barefoot makes me a basic bitch sign me up do i get a free mason jar,0
fuck that hoe,0
yo this niggah catch every tweet lls oh my goodness,0
i roll up to a bitch an dey like,0
rt a girl tweeted you might be ghetto if u bring food from outside into the movies no u might be stupid if u pay,0
amina ass peter you just fucking the bitch i dont like her voice,0
every nigga trynna fuc the next nigga bitch not knowing his bitch is the next nigga bitch,0
rt once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic,0
rt line my shit up with god cards bitch,0
i missing something of my ofay friends day all scared by da recent happenings dont chu worryol lamar say you like da colored folk,1
pussys only pussy an i get it when i need it,0
rt shawn micheals amp razor ramon both had bitches noone had more than godfather though,0
no ud still be a fag if i was lolz,1
fuck this hoe ass professor she looks like an extra from halloween town,0
rt tbh i didnt even mean to mock him but itstoofuckingeasy,0
i got bitches nervous like virgins flirtin wit uncle mervin,0
who did you rob them hoes like online,0
sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri,0
rt i choose to fuck all these bitches not because theyre easy but because im hard presidentialpounding,0
yo bitch on the horn tryna shoot a porn thats t shirt worthy tony,0
i be laughing when my ex be tryna stunt bitch you forgot i went with you i know what you got amp dont got,0
rt i wear beanies all winter long so no bandanas till summer,0
black people like disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,1
this was hung in the boys bathroom st dominic silly bitches,0
ask your bitch about me she turns into dori,0
i thought garbage men were supposed to bring trash to the dump but they wouldnt take me ha ha ha self depreciation ftw,0
shes a dumb bitch shouldve just said no extra shit unnecessary lol relationship goals,0
i love eating pussy lol i never get full lol i can eat that shit forever lol and ever,0
im so sure bitch frfr tf,0
rt some of you cunts owe me money,0
its like when a bitch gotta pretty pussy but its loose witchcraft,0
lol stop fuckin wit dem birds rt fuck yall hoes all yall do is lie,0
oh no she didnt watch yo mouth bitch one bitch and two dogs,0
rt bitch bye,0
i have small pussy size plugs,0
rt you shoulda learned how to bake cuz bitches love cake,0
rt where da hoes at cmon thru at hatchys in utica tdt about to rock dis biiaaaatch tdthoe teamspade highgang,0
turn the entire fuck up hoes,0
sessys a bitch but is a real homie unlike gabby,0
rt a lotta fck niggas on this here twitter really be talking like bitches,0
happy birthday to literally the craziest bitch i know im so happy im related to u,0
rt what can banks do to show engagement with the queer community hire trans women,1
rt yall lucky dmx stopped makin music id still be barking at these hoes foo,0
niggas wear wigs more than bitches these days,1
i stopped snapping on women and calling them bitches,0
rt listen to charlie daniels speak the truth amp then enlist in the us freedom army at,0
you cant trust no chick that got a pet cat b those bitches be mad sneaky,0
time kill birds with stone work out while i renew my food handlers card online push play for this dumb class,0
i skipped the running and am eating chips and brownies,0
text me nig nogs,0
these hoes need to stop hittin blunts and hit the gym unhealthy mfs,0
hes a hoe i cant,0
you can buy a bitch erything in the world i bet she still find something to complain about,0
rt when you have a good girl say no to hoes,0
been a while since its just been me solo at the crib feeling kinda lonely like a hoe,0
idgaf about you regardless bitch you got me all day,0
got niggahs salty at meeeee cause yo dream bitch is ma main slide,0
i hate females that push their asses out as they walk you know you look like a retarded flamingo right,0
i cut you out of my life for a reason you stupid bitch dont follow me on twitta,0
rt also as part of my release day gift yes we get those this adorable bumblebee bear montlake,0
i feel sorry fo niggas dat gtta make up shit to lie about i would hate to have to think that fuckin muchbitch,0
rt low turnout reported but charlie crist just filed and emergency motion to extend voting hours in broward co,0
no sex bitch i only want the neck bitch,0
which twitter bitch isnt selling chokers,0
rt a bird just flew into my hotel room id rather get gangbanged by mandingos for days straight than experience that again,0
drake gets the bitches,0
you dont know me but i got a whole video of you sucking the life out of my pussy bye stranger,0
practically anything thats colored red often contain red pigments extracted from the female coccus costa or cochineal insect,0
tell that hating ass niggah to shut the fuck up,0
bc i got too many bitches,0
rt since you couldnt keep my dick outa your mouth at least keep my name out of it yall some hoes for real,0
two years strong with this honkie,0
rt today i told a woman that she was the quintessential embodiment of sexual femininity how am i not drowning in pussy,0
shut up bitch and focus on that l tomar,0
rt that bitch wanna ignore my text wait till she get off work rt caption this,0
rt mom what happened to insert old friend name you used to be close me fuck that bitch,0
raspy ass voice annoying bitch,0
this bitch keep playin wit my hair like she dont got her own,0
yes every guy is a bitch todaylolsmh,0
rt thats how i drive you bitch,0
rt denzy a hoe,0
the birds and the bugs voguet by anat r via vintage jewelry bugout insects birds,0
run it in her pussy like a crash dummy,0
lemme find out you didnt answer my call cause you otp with that niggah,0
really telling me to call him boo uhhh naw you the niggah amp thats that,0
act like im casper get ghost with a bitch,0
googles a bitch your search ann b davis sexy did not match any image results,0
rt i suck a giant dick i suck a skinny dick i suck a faggot dick i suck a nigger dick i suck the dicks that remind me,0
to many dumb hoes in milwaukee,0
the receptionist im always forced to talk to is such a racist cunt i called her for an error and she said shell call me mins nothing,1
rt dont try too fuck with me amp got a million and two bitches because i will tell them all i promise i will,0
steek d morele vinger maar in j neus zelfde soort types bij nato stenigt vrouwen by bosjes,0
boats and hoes,0
rt smoking isnt a game you could get killed monkey see monkey dooo dont smoke if your not a smoker yall are the reason,0
rt if he cant hear that pussy smacking then it aint wet enough,0
